accountid,has_swiped,has_liked,been_swiped,been_liked,been_superliked,been_liked_pct,likedlikes_product
139736,0.8286335031733796,0.22486845203411046,0.5761318468663351,0.14278548625278487,0.06592139326900447,-0.05044594587485718,-0.03364228704336897
893247,0.7974627891465582,0.19269311978883183,0.6763905790784955,0.13566113392117865,-0.005507178159566957,-0.0699761285056765,-0.05261651820633063
276012,0.7898513357214042,0.09197034058622053,0.6220568145248087,0.11299274013879522,-0.005507178159566957,-0.07419308647714792,-0.0967209955858369
846121,0.7894888855583017,0.10432753340505942,0.022121497577848755,0.08449533081237036,-0.04122146387385267,0.12407988935166353,0.029655642641644376
121374,0.7836896829486605,0.1327723923465376,0.462289673515753,0.36493574532014234,0.06592139326900447,0.11707355695261856,0.03152209069583798
